,top_down_stair_2d_70::Probabilities::Post,top_down_stair_2d_70::Probabilities::3rdStair,top_down_stair_2d_70::Probabilities::2ndStair,top_down_stair_2d_70::Probabilities::1stStair,top_down_stair_2d_70::Probabilities::Pre,top_down_stair_2d_70::FrameCount,top_down_stair_2d_70::SpaceStep,top_down_stair_2d_70::TimeStep,top_down_stair_2d_70::PointCount,top_down_stair_2d_70::RegionLength::Post,top_down_stair_2d_70::RegionLength::3rdStair,top_down_stair_2d_70::RegionLength::2ndStair,top_down_stair_2d_70::RegionLength::1stStair,top_down_stair_2d_70::RegionLength::Pre,top_down_stair_2d_71::Probabilities::Post,top_down_stair_2d_71::Probabilities::3rdStair,top_down_stair_2d_71::Probabilities::2ndStair,top_down_stair_2d_71::Probabilities::1stStair,top_down_stair_2d_71::Probabilities::Pre,top_down_stair_2d_71::FrameCount,top_down_stair_2d_71::SpaceStep,top_down_stair_2d_71::TimeStep,top_down_stair_2d_71::PointCount,top_down_stair_2d_71::RegionLength::Post,top_down_stair_2d_71::RegionLength::3rdStair,top_down_stair_2d_71::RegionLength::2ndStair,top_down_stair_2d_71::RegionLength::1stStair,top_down_stair_2d_71::RegionLength::Pre,top_down_stair_2d_72::Probabilities::Post,top_down_stair_2d_72::Probabilities::3rdStair,top_down_stair_2d_72::Probabilities::2ndStair,top_down_stair_2d_72::Probabilities::1stStair,top_down_stair_2d_72::Probabilities::Pre,top_down_stair_2d_72::FrameCount,top_down_stair_2d_72::SpaceStep,top_down_stair_2d_72::TimeStep,top_down_stair_2d_72::PointCount,top_down_stair_2d_72::RegionLength::Post,top_down_stair_2d_72::RegionLength::3rdStair,top_down_stair_2d_72::RegionLength::2ndStair,top_down_stair_2d_72::RegionLength::1stStair,top_down_stair_2d_72::RegionLength::Pre,top_down_stair_2d_73::Probabilities::Post,top_down_stair_2d_73::Probabilities::3rdStair,top_down_stair_2d_73::Probabilities::2ndStair,top_down_stair_2d_73::Probabilities::1stStair,top_down_stair_2d_73::Probabilities::Pre,top_down_stair_2d_73::FrameCount,top_down_stair_2d_73::SpaceStep,top_down_stair_2d_73::TimeStep,top_down_stair_2d_73::PointCount,top_down_stair_2d_73::RegionLength::Post,top_down_stair_2d_73::RegionLength::3rdStair,top_down_stair_2d_73::RegionLength::2ndStair,top_down_stair_2d_73::RegionLength::1stStair,top_down_stair_2d_73::RegionLength::Pre,top_down_stair_2d_74::Probabilities::Post,top_down_stair_2d_74::Probabilities::3rdStair,top_down_stair_2d_74::Probabilities::2ndStair,top_down_stair_2d_74::Probabilities::1stStair,top_down_stair_2d_74::Probabilities::Pre,top_down_stair_2d_74::FrameCount,top_down_stair_2d_74::SpaceStep,top_down_stair_2d_74::TimeStep,top_down_stair_2d_74::PointCount,top_down_stair_2d_74::RegionLength::Post,top_down_stair_2d_74::RegionLength::3rdStair,top_down_stair_2d_74::RegionLength::2ndStair,top_down_stair_2d_74::RegionLength::1stStair,top_down_stair_2d_74::RegionLength::Pre
0,0.0004159894570377943,0.1292647594093899,0.7316079402568489,0.1382953214196854,0.0004159894570377959,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004159894570377943,0.1292647594093899,0.7316079402568489,0.1382953214196854,0.0004159894570377959,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004159894570377943,0.1292647594093899,0.7316079402568489,0.1382953214196854,0.0004159894570377959,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004159894570377943,0.1292647594093899,0.7316079402568489,0.1382953214196854,0.0004159894570377959,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004159894570377943,0.1292647594093899,0.7316079402568489,0.1382953214196854,0.0004159894570377959,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
1,0.00041599365642126926,0.12926484994562024,0.7316077509632112,0.13829541177832605,0.0004159936564212707,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041599365642126926,0.12926484994562024,0.7316077509632112,0.13829541177832605,0.0004159936564212707,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041599365642126926,0.12926484994562024,0.7316077509632112,0.13829541177832605,0.0004159936564212707,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041599365642126926,0.12926484994562024,0.7316077509632112,0.13829541177832605,0.0004159936564212707,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041599365642126926,0.12926484994562024,0.7316077509632112,0.13829541177832605,0.0004159936564212707,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
2,0.0004160015122728928,0.12926510969232505,0.7316072144690188,0.1382956728141104,0.0004160015122728943,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160015122728928,0.12926510969232505,0.7316072144690188,0.1382956728141104,0.0004160015122728943,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160015122728928,0.12926510969232505,0.7316072144690188,0.1382956728141104,0.0004160015122728943,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160015122728928,0.12926510969232505,0.7316072144690188,0.1382956728141104,0.0004160015122728943,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160015122728928,0.12926510969232505,0.7316072144690188,0.1382956728141104,0.0004160015122728943,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
3,0.00041601302464599614,0.12926553864800377,0.7316063307771946,0.1382961045255097,0.0004160130246459975,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041601302464599614,0.12926553864800377,0.7316063307771946,0.1382961045255097,0.0004160130246459975,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041601302464599614,0.12926553864800377,0.7316063307771946,0.1382961045255097,0.0004160130246459975,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041601302464599614,0.12926553864800377,0.7316063307771946,0.1382961045255097,0.0004160130246459975,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041601302464599614,0.12926553864800377,0.7316063307771946,0.1382961045255097,0.0004160130246459975,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
4,0.0004160281936587446,0.12926613681044002,0.7316050998920037,0.1382967069102387,0.0004160281936587459,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160281936587446,0.12926613681044002,0.7316050998920037,0.1382967069102387,0.0004160281936587459,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160281936587446,0.12926613681044002,0.7316050998920037,0.1382967069102387,0.0004160281936587459,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160281936587446,0.12926613681044002,0.7316050998920037,0.1382967069102387,0.0004160281936587459,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160281936587446,0.12926613681044002,0.7316050998920037,0.1382967069102387,0.0004160281936587459,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
5,0.0004160470194938245,0.12926690417668757,0.7316035218190823,0.1382974799652424,0.0004160470194938257,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160470194938245,0.12926690417668757,0.7316035218190823,0.1382974799652424,0.0004160470194938257,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160470194938245,0.12926690417668757,0.7316035218190823,0.1382974799652424,0.0004160470194938258,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160470194938245,0.12926690417668757,0.7316035218190823,0.1382974799652424,0.0004160470194938258,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160470194938245,0.12926690417668757,0.7316035218190823,0.1382974799652424,0.0004160470194938257,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
6,0.00041606950239860176,0.12926784074307776,0.7316015965654229,0.13829842368670228,0.00041606950239860295,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041606950239860176,0.12926784074307776,0.7316015965654229,0.13829842368670228,0.00041606950239860295,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041606950239860176,0.12926784074307776,0.7316015965654229,0.13829842368670228,0.00041606950239860295,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041606950239860176,0.12926784074307776,0.7316015965654229,0.13829842368670228,0.00041606950239860295,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041606950239860176,0.12926784074307776,0.7316015965654229,0.13829842368670228,0.00041606950239860295,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
7,0.0004160956426864579,0.12926894650528187,0.7315993241392447,0.13829953807010045,0.0004160956426864592,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160956426864579,0.12926894650528187,0.7315993241392447,0.13829953807010045,0.0004160956426864592,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160956426864579,0.12926894650528184,0.7315993241392447,0.13829953807010045,0.0004160956426864592,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160956426864579,0.12926894650528184,0.7315993241392447,0.13829953807010045,0.0004160956426864592,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.0004160956426864579,0.12926894650528187,0.7315993241392447,0.13829953807010045,0.0004160956426864592,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
8,0.00041612544073216744,0.12927022145809475,0.7315967045504401,0.13830082311000078,0.0004161254407321688,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041612544073216744,0.12927022145809475,0.7315967045504401,0.13830082311000078,0.0004161254407321688,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041612544073216744,0.12927022145809475,0.7315967045504401,0.13830082311000078,0.0004161254407321688,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041612544073216744,0.12927022145809475,0.7315967045504401,0.13830082311000078,0.00041612544073216885,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041612544073216744,0.12927022145809475,0.7315967045504401,0.13830082311000078,0.0004161254407321688,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
9,0.00041615889698054694,0.12927166559583889,0.731593737809744,0.13830227880045637,0.00041615889698054835,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041615889698054694,0.12927166559583889,0.731593737809744,0.13830227880045637,0.00041615889698054835,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.000416158896980547,0.12927166559583889,0.731593737809744,0.13830227880045634,0.00041615889698054835,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.000416158896980547,0.12927166559583889,0.7315937378097439,0.13830227880045634,0.0004161588969805484,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.00041615889698054694,0.12927166559583889,0.731593737809744,0.13830227880045637,0.00041615889698054835,700,0.003,2.25e-06,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
